Index,SampleID,Species,Project,SampleSite,Site,SiteWaypoint,Valley,CollectionYear,CollectionDate,WaypointName,NameGroup,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes,RangeWidePhylo,RangeWidePopGen,JSWC
1569,RD_GSJS_027,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS03,Goshute Valley,2017,7/19/17,CS03,CSnorth,11,709885,4539042,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G6,,Y,Y,Y
1570,RD_GSJS_028,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS03,Goshute Valley,2017,7/19/17,CS03,CSnorth,11,709885,4539042,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H6,,Y,Y,Y
1571,RD_GSJS_029,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS03,Goshute Valley,2017,7/19/17,CS03,CSnorth,11,709885,4539042,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A7,,Y,Y,Y
1572,RD_GSJS_030,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS03,Goshute Valley,2017,7/19/17,CS03,CSnorth,11,709885,4539042,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B7,,Y,Y,Y
1573,RD_GSJS_031,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C7,,Y,Y,Y
1574,RD_GSJS_032,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D7,,Y,Y,Y
1575,RD_GSJS_033,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E7,,Y,Y,Y
1576,RD_GSJS_034,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F7,,Y,Y,Y
1577,RD_GSJS_035,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G7,,Y,Y,Y
1578,RD_GSJS_036,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H7,,Y,Y,Y
1579,RD_GSJS_037,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A8,,Y,Y,Y
1580,RD_GSJS_038,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B8,,Y,Y,Y
1581,RD_GSJS_039,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C8,,Y,Y,Y
1582,RD_GSJS_040,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS02,Goshute Valley,2017,7/19/17,CS02,CSnorth,11,709762,4539132,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D8,,Y,Y,Y
1583,RD_GSJS_041,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E8,,Y,Y,Y
1584,RD_GSJS_042,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F8,,Y,Y,Y
1585,RD_GSJS_043,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G8,,Y,Y,Y
1586,RD_GSJS_044,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H8,,Y,Y,Y
1587,RD_GSJS_045,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A9,,Y,Y,Y
1588,RD_GSJS_046,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B9,,Y,Y,Y
1589,RD_GSJS_047,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C9,,Y,Y,Y
1590,RD_GSJS_048,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS04,Goshute Valley,2017,7/20/17,CS04,CSnorth,11,709919,4538984,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D9,,Y,Y,Y
1591,RD_GSJS_049,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E9,,Y,Y,Y
1592,RD_GSJS_050,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F9,,Y,Y,Y
1593,RD_GSJS_051,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G9,,Y,Y,Y
1594,RD_GSJS_052,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H9,,Y,Y,Y
1595,RD_GSJS_053,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A10,,Y,Y,Y
1596,RD_GSJS_054,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B10,,Y,Y,Y
1597,RD_GSJS_055,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F5,,Y,Y,Y
1598,RD_GSJS_056,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G5,,Y,Y,Y
1599,RD_GSJS_057,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H5,,Y,Y,Y
1600,RD_GSJS_058,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS11,Goshute Valley,2017,7/19/17,CS11,CSsouth,11,709611,4538736,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A6,,Y,Y,Y
1601,RD_GSJS_059,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B6,,Y,Y,Y
1602,RD_GSJS_060,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C6,,Y,Y,Y
1603,RD_GSJS_061,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D6,,Y,Y,Y
1604,RD_GSJS_062,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E6,,Y,Y,Y
1605,RD_GSJS_063,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F6,,Y,Y,Y
1606,RD_GSJS_064,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G6,,Y,Y,Y
1607,RD_GSJS_065,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H6,,Y,Y,Y
1608,RD_GSJS_066,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A7,,Y,Y,Y
1609,RD_GSJS_067,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B7,,Y,Y,Y
1610,RD_GSJS_068,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C7,,Y,Y,Y
1611,RD_GSJS_069,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D7,,Y,Y,Y
1612,RD_GSJS_070,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E7,,Y,Y,Y
1613,RD_GSJS_071,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F7,,Y,Y,Y
1614,RD_GSJS_072,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G7,,Y,Y,Y
1615,RD_GSJS_073,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H7,,Y,Y,Y
1616,RD_GSJS_074,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A8,,Y,Y,Y
1617,RD_GSJS_075,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B8,,Y,Y,Y
1618,RD_GSJS_076,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C8,,Y,Y,Y
1619,RD_GSJS_077,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D8,,Y,Y,Y
1620,RD_GSJS_078,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS16,Goshute Valley,2017,7/19/17,CS16,CSsouth,11,709752,4538726,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E8,,Y,Y,Y
1621,RD_GSJS_079,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F8,,Y,Y,Y
1622,RD_GSJS_080,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G8,,Y,Y,Y
1623,RD_GSJS_081,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H8,,Y,Y,Y
1624,RD_GSJS_082,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A9,,Y,Y,Y
1625,RD_GSJS_083,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B9,,Y,Y,Y
1626,RD_GSJS_084,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C9,,Y,Y,Y
1627,RD_GSJS_085,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D9,,Y,Y,Y
1628,RD_GSJS_086,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E9,,Y,Y,Y
1629,RD_GSJS_087,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F9,,Y,Y,Y
1630,RD_GSJS_088,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G9,,Y,Y,Y
1631,RD_GSJS_089,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H9,,Y,Y,Y
1632,RD_GSJS_090,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A10,,Y,Y,Y
1633,RD_GSJS_091,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B10,,Y,Y,Y
1634,RD_GSJS_092,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F5,,Y,Y,Y
1635,RD_GSJS_093,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G5,,Y,Y,Y
1636,RD_GSJS_094,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H5,,Y,Y,Y
1637,RD_GSJS_095,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A6,,Y,Y,Y
1638,RD_GSJS_096,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B6,,Y,Y,Y
1639,RD_GSJS_097,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C6,,Y,Y,Y
1640,RD_GSJS_098,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_CS22A,Goshute Valley,2017,7/19/17,CS22A,CSsouth,11,709727,4538535,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D6,,Y,Y,Y
1641,RD_GSJS_099,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E6,,Y,Y,Y
1642,RD_GSJS_100,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F6,,Y,Y,Y
1643,RD_GSJS_101,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G6,,Y,Y,Y
1644,RD_GSJS_102,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H6,,Y,Y,Y
1645,RD_GSJS_103,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A7,,Y,Y,Y
1646,RD_GSJS_104,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B7,,Y,Y,Y
1647,RD_GSJS_105,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C7,,Y,Y,Y
1648,RD_GSJS_106,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D7,,Y,Y,Y
1649,RD_GSJS_107,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E7,,Y,Y,Y
1650,RD_GSJS_108,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F7,,Y,Y,Y
1651,RD_GSJS_109,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G7,,Y,Y,Y
1652,RD_GSJS_110,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H7,,Y,Y,Y
1653,RD_GSJS_111,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,GSJS,GSJS_BS,Goshute Valley,2017,7/19/17,BS,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A8,,Y,Y,Y
