SampleID,Path,Species,Project,SampleSite,Valley,CollectionYear,CollectionDate,WaypointName,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes
RD_GSTS_008,/home/mlacava/align/RAD_alignments/RD_GSTS_008_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E6,NA
RD_GSTS_009,/home/mlacava/align/RAD_alignments/RD_GSTS_009_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F6,NA
RD_GSTS_010,/home/mlacava/align/RAD_alignments/RD_GSTS_010_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G6,NA
RD_GSTS_011,/home/mlacava/align/RAD_alignments/RD_GSTS_011_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H6,NA
RD_GSTS_012,/home/mlacava/align/RAD_alignments/RD_GSTS_012_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A7,NA
RD_GSTS_013,/home/mlacava/align/RAD_alignments/RD_GSTS_013_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B7,NA
RD_GSTS_014,/home/mlacava/align/RAD_alignments/RD_GSTS_014_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C7,NA
RD_GSTS_015,/home/mlacava/align/RAD_alignments/RD_GSTS_015_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D7,NA
RD_GSTS_016,/home/mlacava/align/RAD_alignments/RD_GSTS_016_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E7,NA
RD_GSTS_017,/home/mlacava/align/RAD_alignments/RD_GSTS_017_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F7,NA
RD_GSTS_018,/home/mlacava/align/RAD_alignments/RD_GSTS_018_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G7,NA
RD_GSTS_019,/home/mlacava/align/RAD_alignments/RD_GSTS_019_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H7,NA
RD_GSTS_020,/home/mlacava/align/RAD_alignments/RD_GSTS_020_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A8,NA
RD_RBFL_001,/home/mlacava/align/RAD_alignments/RD_RBFL_001_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,A1,NA
RD_RBFL_002,/home/mlacava/align/RAD_alignments/RD_RBFL_002_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,B1,NA
RD_RBFL_003,/home/mlacava/align/RAD_alignments/RD_RBFL_003_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,C1,NA
RD_RBFL_004,/home/mlacava/align/RAD_alignments/RD_RBFL_004_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,D1,NA
RD_RBFL_005,/home/mlacava/align/RAD_alignments/RD_RBFL_005_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,E1,NA
RD_RBFL_006,/home/mlacava/align/RAD_alignments/RD_RBFL_006_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,F1,NA
RD_RBFL_007,/home/mlacava/align/RAD_alignments/RD_RBFL_007_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,G1,NA
RD_RBFL_008,/home/mlacava/align/RAD_alignments/RD_RBFL_008_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,H1,NA
RD_RBFL_009,/home/mlacava/align/RAD_alignments/RD_RBFL_009_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,A2,NA
RD_RBFL_010,/home/mlacava/align/RAD_alignments/RD_RBFL_010_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,B2,NA
RD_RBFL_011,/home/mlacava/align/RAD_alignments/RD_RBFL_011_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,C2,NA
RD_RBFL_012,/home/mlacava/align/RAD_alignments/RD_RBFL_012_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,D2,NA
RD_RBFL_013,/home/mlacava/align/RAD_alignments/RD_RBFL_013_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,E2,NA
RD_RBFL_014,/home/mlacava/align/RAD_alignments/RD_RBFL_014_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,F2,NA
RD_RBFL_015,/home/mlacava/align/RAD_alignments/RD_RBFL_015_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,G2,NA
RD_RBFL_016,/home/mlacava/align/RAD_alignments/RD_RBFL_016_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,H2,Concentrated DNA
RD_RBFL_017,/home/mlacava/align/RAD_alignments/RD_RBFL_017_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,A3,NA
RD_RBFL_018,/home/mlacava/align/RAD_alignments/RD_RBFL_018_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,B3,NA
RD_RBFL_019,/home/mlacava/align/RAD_alignments/RD_RBFL_019_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,C3,NA
RD_RBFL_020,/home/mlacava/align/RAD_alignments/RD_RBFL_020_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,D3,Concentrated DNA
RD_RBFR_001,/home/mlacava/align/RAD_alignments/RD_RBFR_001_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C10,NA
RD_RBFR_002,/home/mlacava/align/RAD_alignments/RD_RBFR_002_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D10,NA
RD_RBFR_003,/home/mlacava/align/RAD_alignments/RD_RBFR_003_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E10,NA
RD_RBFR_004,/home/mlacava/align/RAD_alignments/RD_RBFR_004_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F10,NA
RD_RBFR_005,/home/mlacava/align/RAD_alignments/RD_RBFR_005_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G10,NA
RD_RBFR_006,/home/mlacava/align/RAD_alignments/RD_RBFR_006_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H10,NA
RD_RBFR_007,/home/mlacava/align/RAD_alignments/RD_RBFR_007_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A11,NA
RD_RBFR_008,/home/mlacava/align/RAD_alignments/RD_RBFR_008_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B11,NA
RD_RBFR_009,/home/mlacava/align/RAD_alignments/RD_RBFR_009_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C11,NA
RD_RBFR_010,/home/mlacava/align/RAD_alignments/RD_RBFR_010_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D11,NA
RD_RBFR_011,/home/mlacava/align/RAD_alignments/RD_RBFR_011_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C10,NA
RD_RBFR_012,/home/mlacava/align/RAD_alignments/RD_RBFR_012_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D10,NA
RD_RBFR_013,/home/mlacava/align/RAD_alignments/RD_RBFR_013_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E10,NA
RD_RBFR_014,/home/mlacava/align/RAD_alignments/RD_RBFR_014_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F10,NA
RD_RBFR_015,/home/mlacava/align/RAD_alignments/RD_RBFR_015_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G10,NA
RD_RBFR_016,/home/mlacava/align/RAD_alignments/RD_RBFR_016_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H10,NA
RD_RBFR_017,/home/mlacava/align/RAD_alignments/RD_RBFR_017_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A11,NA
RD_RBFR_018,/home/mlacava/align/RAD_alignments/RD_RBFR_018_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B11,NA
RD_RBFR_019,/home/mlacava/align/RAD_alignments/RD_RBFR_019_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C11,NA
RD_RBFR_020,/home/mlacava/align/RAD_alignments/RD_RBFR_020_sorted_proper_rmdup.bam,Relict Dace,NA,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D11,NA
RD_RBRL_001,/home/mlacava/align/RAD_alignments/RD_RBRL_001_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C10,NA
RD_RBRL_002,/home/mlacava/align/RAD_alignments/RD_RBRL_002_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D10,NA
RD_RBRL_006,/home/mlacava/align/RAD_alignments/RD_RBRL_006_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H10,NA
RD_RBRL_007,/home/mlacava/align/RAD_alignments/RD_RBRL_007_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A11,NA
RD_RBRL_009,/home/mlacava/align/RAD_alignments/RD_RBRL_009_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C11,NA
RD_RBRL_010,/home/mlacava/align/RAD_alignments/RD_RBRL_010_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D11,NA
RD_RBRL_014,/home/mlacava/align/RAD_alignments/RD_RBRL_014_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F10,NA
RD_RBRL_019,/home/mlacava/align/RAD_alignments/RD_RBRL_019_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C11,NA
RD_RBRL_021,/home/mlacava/align/RAD_alignments/RD_RBRL_021_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,E3,NA
RD_RBRL_022,/home/mlacava/align/RAD_alignments/RD_RBRL_022_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,F3,Concentrated DNA
RD_RBRL_023,/home/mlacava/align/RAD_alignments/RD_RBRL_023_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,G3,Concentrated DNA
RD_RBRL_024,/home/mlacava/align/RAD_alignments/RD_RBRL_024_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,H3,NA
RD_RBRL_025,/home/mlacava/align/RAD_alignments/RD_RBRL_025_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,A4,NA
RD_RBRL_026,/home/mlacava/align/RAD_alignments/RD_RBRL_026_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,B4,NA
RD_RBRL_027,/home/mlacava/align/RAD_alignments/RD_RBRL_027_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,C4,NA
RD_RBRL_028,/home/mlacava/align/RAD_alignments/RD_RBRL_028_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,D4,Concentrated DNA
RD_RBRL_029,/home/mlacava/align/RAD_alignments/RD_RBRL_029_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,E4,NA
RD_RBRL_030,/home/mlacava/align/RAD_alignments/RD_RBRL_030_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,F4,Concentrated DNA
RD_RBRL_031,/home/mlacava/align/RAD_alignments/RD_RBRL_031_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,G4,Concentrated DNA
RD_RBRL_032,/home/mlacava/align/RAD_alignments/RD_RBRL_032_sorted_proper_rmdup.bam,Relict Dace,NA,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,H4,Concentrated DNA
RD_SPKR_001,/home/mlacava/align/RAD_alignments/RD_SPKR_001_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E11,NA
RD_SPKR_002,/home/mlacava/align/RAD_alignments/RD_SPKR_002_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F11,NA
RD_SPKR_003,/home/mlacava/align/RAD_alignments/RD_SPKR_003_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G11,NA
RD_SPKR_004,/home/mlacava/align/RAD_alignments/RD_SPKR_004_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H11,NA
RD_SPKR_005,/home/mlacava/align/RAD_alignments/RD_SPKR_005_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A12,NA
RD_SPKR_006,/home/mlacava/align/RAD_alignments/RD_SPKR_006_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B12,NA
RD_SPKR_007,/home/mlacava/align/RAD_alignments/RD_SPKR_007_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C12,NA
RD_SPKR_008,/home/mlacava/align/RAD_alignments/RD_SPKR_008_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D12,NA
RD_SPKR_009,/home/mlacava/align/RAD_alignments/RD_SPKR_009_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E12,NA
RD_SPKR_010,/home/mlacava/align/RAD_alignments/RD_SPKR_010_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F12,NA
RD_SPKR_011,/home/mlacava/align/RAD_alignments/RD_SPKR_011_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E11,NA
RD_SPKR_012,/home/mlacava/align/RAD_alignments/RD_SPKR_012_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F11,NA
