SS16_3	1616878,1228084,570694
SS16_4	1905602,1455987,659442
SS16_5	1277865,954671,518043
SS16_6	1235156,929412,502428
SS16_7	3396687,2555064,1200432
SS16_8	1358924,1035231,493302
SS16_9	2482233,1867892,928854
SS17W_1	1432668,1089944,512823
SS17W_2	1042310,792151,388204
SS19_10	604781,460227,265072
SS19_11	750909,581332,318232
SS19_12	472022,369204,212406
SS19_13	1223569,933484,491678
SS19_14	392158,303542,182262
SS19_15	2994649,2287389,973384
SS19_16	1502480,1156163,542087
SS19_17	287964,221119,132989
SS19_18	1031052,782969,388353
SS19_19	2580331,1968666,859299
SS19_1	1325596,1010111,562551
SS19_20	2203199,1684509,751885
SS19_21	3091443,2246146,1024982
SS19_22	777017,590825,325154
SS19_23	1672982,1276781,603137
SS19_24	398847,302876,181407
SS19_25	854543,652493,344196
SS19_2	4135,3178,3035
SS19_3	2728282,2069046,1053652
SS19_4	57070,43146,31048
SS19_5	1588796,1210074,561517
SS19_6	832497,636081,349714
SS19_7	2441167,1870954,819907
SS19_8	1424489,1084577,520125
SS19_9	1930669,1476514,670216
SS20A_10	832991,630409,324946
SS20A_11	1167728,891027,430519
SS20A_12	956055,728012,390691
SS20A_13	603470,458599,259346
SS20A_14	530226,398946,232487
SS20A_15	273287,210194,130369
SS20A_16	750729,582483,330930
SS20A_17	893414,686981,372107
SS20A_18	1359815,1043400,531244
SS20A_19	2182056,1655856,733854
SS20A_1	1999652,1537611,704151
SS20A_20	1584099,1214001,560263
SS20A_21	772678,606262,304271
SS20A_22	822747,624599,345068
SS20A_23	1874915,1438679,663515
SS20A_24	2226731,1717529,801494
SS20A_25	542283,413452,237635
SS20A_2	3712531,2848383,1176933
SS20A_3	190609,148299,94386
SS20A_4	1689477,1307997,598692
SS20A_5	484443,369202,216886
SS20A_6	675709,517605,288743
SS20A_7	401456,315513,190525
SS20A_8	486750,377301,224133
SS20A_9	1287791,985318,468214
SS20B_10	1314098,995780,514402
SS20B_11	1560200,1192932,594375
SS20B_12	192184,147859,94087
SS20B_13	2223094,1646732,819991
SS20B_14	825720,637717,333838
SS20B_15	3155213,2371614,1023920
SS20B_16	4268797,3276329,1337289
SS20B_17	392971,302619,170708
SS20B_18	3073583,2345876,1015842
SS20B_19	1768923,1308486,671092
SS20B_1	3309211,2537028,1080574
SS20B_20	1658600,1289827,597310
SS20B_21	3068234,2370338,1024131
SS20B_22	4689,3695,3064
SS20B_23	734489,561604,299962
SS20B_24	1261564,961562,501257
SS20B_25	1775204,1364481,665880
SS20B_2	6764502,5168750,1922440
SS20B_3	1199278,912905,477983
SS20B_4	1201501,936245,501005
SS20B_5	633790,489079,272160
SS20B_6	1293584,992184,471991
SS20B_7	7353608,5608049,2056412
SS20B_8	1601438,1231452,612490
SS20B_9	1079822,837436,445584
SS21_10	1372935,1015653,549040
SS21_11	1605016,1188776,614971
SS21_12	1029703,791741,409222
SS21_13	2309517,1709338,851545
SS21_14	1161976,861996,470817
SS21_15	1717798,1272664,658485
SS21_16	1881213,1393855,711094
SS21_17	4655,3615,3308
SS21_18	1116530,860086,444149
SS21_19	2830740,2161360,974913
SS21_1	722767,564299,299057
SS21_20	1976742,1456936,734902
SS21_21	2641397,1952375,917978
SS21_22	2371802,1819257,852347
SS21_23	1657315,1265204,599710
SS21_24	1986634,1477155,760768
SS21_25	1296837,993212,501017
SS21_26	2422980,1873421,861675
SS21_2	883196,676684,357989
SS21_3	585060,431953,253143
SS21_4	2406333,1798981,880916
SS21_5	2149262,1597823,806211
SS21_6	2339821,1729929,864692
SS21_7	1372764,1056975,526219
SS21_8	1289809,948721,499759
SS21_9	1402561,1049462,562882
STR_01	2802040,2143918,972560
STR_02	3772854,2868530,1232847
STR_03	2456938,1869850,860944
STR_04	6564,5092,4721
STR_05	2310373,1752898,811234
STR_06	2100487,1593605,745125
STR_07	3714377,2822801,1221009
STR_08	5794697,4385830,1748574
STR_09	4615074,3522791,1470159
STR_10	2793721,2141772,951150
STR_11	4902545,3767034,1544713
STR_12	2594141,1968566,902089
STR_13	2038259,1543831,725739
STR_14	1651905,1254584,606121
STR_15	2997186,2272623,1014433
TC_TCCD_001	1836157,1454734,892442
TC_TCCD_002	1310203,1034854,668137
TC_TCCD_003	317178,253911,183965
TC_TCCD_004	785327,639159,426216
